CRN,Ders Kodu,Ders Adı,Öğretim Yöntemi,Öğretim Üyesi,Bina,Gün,Saat,Derslik,Kontenjan,Yazılan,Reservasyon Böl./Kont./Yaz.,Dersi Alabilen Programlar,Ders Önşartları,Başarılan Kredi/Sınıf Önşartı,bransKodu
30332,FIZ 102E,Physics II,Fiziksel (Yüz yüze),Yakup Hundur,MED MED,Perşembe Perşembe,08:30/11:59 13:30/16:59,A11 A11,125,119,-,"BIO_LS, BIOE_LS, BLG_LS, BLGE_LS, CEN_LS, CEV_LS, CEVE_LS, CHZ_LS, CHZE_LS, DEN_LS, DENE_LS, DUI_LS, DUIE_LS, EEE_LS, EHB_LS, EHBE_LS, ELE_LS, ELH_LS, ELK_LS, ELKE_LS, END_LS, ENDE_LS, ENTE_LS, EUT_LS, EUTE_LS, FIZ_YD, GEM_LS, GEME_LS, GEO_LS, GEOE_LS, GID_LS, GIDE_LS, GMI_LS, GMIE_LS, HTA_LS, HTAE_LS, IBM_LS, IML_LS, IMLE_LS, IND_LS, INS_LS, INSE_LS, ISL_LS, ISLE_LS, JEF_LS, JEFE_LS, JEO_LS, JEOE_LS, KIM_LS, KIME_LS, KMM_LS, KMM_YD, KMME_LS, KOM_LS, KOME_LS, MAD_LS, MADE_LS, MAK_LS, MAK_YD, MAKE_LS, MAT_LS, MATE_LS, MEN_LS, MET_LS, METE_LS, MTM_LS, MTO_LS, MTOE_LS, NAE_LS, PET_LS, PETE_LS, ROS_LS, ROSE_LS, SECE_LS, TEK_LS, TEKE_LS, TEL_LS, UCK_LS, UCK_YD, UZB_LS, UZB_YD, UZBE_LS, YZVE_LS",-,-,FIZ
30478,FIZ 102E,Physics II,Fiziksel (Yüz yüze),Ömer Faruk Beyca,BPB BPB,Perşembe Cuma,14:00/17:29 14:00/17:29,-- --,30,11,-,IEBE_LS,-,-,FIZ
30493,FIZ 102EL,Physics II Laboratory,Fiziksel (Yüz yüze),Banu Tansel Büyükçelebi,DZB,Salı,08:30/13:29,--,20,3,-,"DUI_LS, GMI_LS, MTM_LS",-,-,FIZ
30328,GEM 201E,Dynamics,Fiziksel (Yüz yüze),Mustafa Erden Yıldızdağ,MEDC MEDC,Pazartesi Salı,08:30/13:29 08:30/12:59,ZA1 ZA1,30,21,-,GEM_LS,Detay,-,GEM
30329,GEM 203,Mukavemet I,Fiziksel (Yüz yüze),Mustafa Erden Yıldızdağ,MEDC MEDC,Perşembe Cuma,08:30/14:29 08:30/11:59,ZA1 ZA1,30,23,-,GEM_LS,-,-,GEM
30403,GEM 325,Gemi Yapı Elemanları,Fiziksel (Yüz yüze),"Gökhan Tansel Tayyar , Erdem Üçer",MEDC MEDC MEDC MEDC,Pazartesi Pazartesi Salı Salı,08:30/11:59 13:30/14:29 08:30/12:29 13:30/14:29,ZD1 ZD1 ZD1 ZD1,100,31,-,GEM_LS,Detay,-,GEM
30472,GEM 328E,Ship Hydrodynamics(Propulsion),Fiziksel (Yüz yüze),Cihad Delen,MEDC MEDC,Çarşamba Çarşamba,09:00/11:59 13:00/16:59,1D3 1D3,30,9,-,"GEM_LS, GEME_LS",Detay,-,GEM
30443,GEM 424E,Reliability Of Ship Structures,Fiziksel (Yüz yüze),Ahmet Ergin,MEDC MEDC,Pazartesi Perşembe,09:00/11:59 10:00/11:59,2D16 2D16,30,5,-,"GEM_LS, GEME_LS",Detay,-,GEM
30469,GEM 482,Bireysel Bitirme Projesi,Fiziksel (Yüz yüze),Fuzuli Ağrı Akçay,-,-,-/-,-,1,1,-,"GEM_LS, GEME_LS",-,-,GEM
30364,GEO 103E,Fundamentals of Surveying,Fiziksel (Yüz yüze),Volkan Özbey,INB INB,Perşembe Cuma,08:30/13:29 14:00/18:29,B308 B308,40,31,-,"GEO_LS, GEOE_LS, HTA_LS, HTAE_LS",-,-,GEO
30395,GEO 203E,Coordinate Sys. and Geodesy I,Fiziksel (Yüz yüze),Bihter Erol,INB INB,Pazartesi Salı,13:30/18:29 13:30/17:59,D201 D201,40,29,-,"GEO_LS, GEOE_LS, HTA_LS, HTAE_LS",-,-,GEO
30365,GEO 204E,Th.of Err. And Ad. C.,Fiziksel (Yüz yüze),Serdar Erol,INB INB,Pazartesi Salı,13:30/18:29 13:30/17:59,B308 B308,40,27,-,"GEO_LS, GEOE_LS, HTA_LS, HTAE_LS",Detay,-,GEO
30366,GEO 212E,Engineering Surveying,Fiziksel (Yüz yüze),Volkan Özbey,INB INB,Perşembe Cuma,13:30/16:29 08:30/12:29,B103 B103,60,59,-,"GEO_LS, GEOE_LS, HTA_LS, HTAE_LS",Detay,-,GEO
30367,GEO 216E,Computer Aided Map Design,Fiziksel (Yüz yüze),Mehmet Ufuk Özerman,INB INB,Salı Perşembe,08:30/13:29 08:30/12:59,D103 D103,35,21,-,"GEO_LS, GEOE_LS, HTA_LS, HTAE_LS",-,-,GEO
30368,GEO 220E,Mathematics for Geomatics Eng.,Fiziksel (Yüz yüze),Mehmet Ufuk Özerman,INB INB INB,Pazartesi Çarşamba Çarşamba,08:30/10:59 13:30/15:29 08:30/10:59,A102 A102 A102,50,49,-,"GEO_LS, GEOE_LS, HTA_LS, HTAE_LS",Detay,-,GEO
30396,GEO 225E,Prob.and Stat. for Geom. Eng.,Fiziksel (Yüz yüze),Muhammed Enes Atik,INB INB,Perşembe Cuma,08:30/13:29 14:00/15:59,D201 D201,50,22,-,"GEO_LS, GEOE_LS, HTA_LS, HTAE_LS",-,-,GEO
30483,GEO 303E,Cadastre,Fiziksel (Yüz yüze),Büşra Kartal,INB INB,Perşembe Cuma,16:30/18:29 14:00/16:59,B101 B101,35,33,-,"GEO_LS, GEOE_LS, HTA_LS, HTAE_LS",Detay,-,GEO
30369,GEO 314E,Geodesy II and Projections,Fiziksel (Yüz yüze),Serdar Erol,INB INB,Pazartesi Salı,11:00/12:59 08:30/13:29,B308 B308,50,17,-,"GEO_LS, GEOE_LS, HTA_LS, HTAE_LS",Detay,-,GEO
30260,GEO 476,Geo. Müh. Proje Planlama Yön.,Fiziksel (Yüz yüze),Reha Metin Alkan,INB,Perşembe,08:30/13:29,B302,40,29,-,"GEO_LS, HTA_LS",-,-,GEO
30245,GMI 132E,Numerical Analy. of Eng.Syst.,Fiziksel (Yüz yüze),Ata Bilgili,DZB DZB,Salı Salı,08:30/11:29 12:30/14:29,-- --,55,38,-,"GMI_LS, MEN_LS",Detay,-,GMI
30463,GMI 213E,Thermodynamics,Fiziksel (Yüz yüze),Yalçın Durmuşoğlu,DZB DZB,Çarşamba Çarşamba,08:30/11:29 12:30/16:29,-- --,40,30,-,"GMI_LS, MEN_LS",Detay,-,GMI
30442,GMI 261E,Fluid Mechanics,Fiziksel (Yüz yüze),Ata Bilgili,DZB DZB,Pazartesi Pazartesi,08:30/11:29 12:30/16:29,-- --,40,26,-,"DUI_LS, GMI_LS",Detay,-,GMI
30464,GMI 352E,Heat Transfer,Fiziksel (Yüz yüze),Yalçın Durmuşoğlu,DZB DZB,Pazartesi Pazartesi,08:30/11:29 12:30/16:29,-- --,40,20,-,"GMI_LS, MEN_LS",Detay,-,GMI
30247,GMI 481E,Marine Insurance,Fiziksel (Yüz yüze),Sinan Çakır,DZB DZB,Çarşamba Çarşamba,08:30/11:29 12:30/14:29,-- --,40,30,-,"DUI_LS, GMI_LS, MEN_LS, MTM_LS",-,-,GMI
30246,GMI 486E,Shipping Finance,Fiziksel (Yüz yüze),Sinan Çakır,DZB DZB,Cuma Cuma,08:30/11:29 14:30/16:29,-- --,100,95,-,"DUI_LS, GMI_LS, MEN_LS, MTM_LS",-,-,GMI
30259,HUK 201,İş Hukuku,Fiziksel (Yüz yüze),Mahmut Kabakcı,MED MED,Perşembe Cuma,13:30/17:29 09:30/12:29,A34 A34,140,116,-,"AIN_LS, BIO_LS, BIOE_LS, CEV_LS, CEVE_LS, CHZ_LS, CHZE_LS, DEN_LS, DENE_LS, EEE_LS, EHB_LS, EHBE_LS, ELE_LS, ELK_LS, ELKE_LS, END_LS, ENDE_LS, FIZ_LS, FIZE_LS, GEM_LS, GEME_LS, GEMK_LS, GEO_LS, GEOE_LS, GID_LS, GIDE_LS, IEBE_LS, IML_LS, IMLE_LS, IND_LS, INS_LS, INSE_LS, JEF_LS, JEFE_LS, KIM_LS, KIME_LS, KOM_LS, KOME_LS, MAD_LS, MADE_LS, MAK_LS, MAKE_LS, NAE_LS, ROS_LS, ROSE_LS, SED_LS, TEK_LS, TEKE_LS, UCK_LS, UZB_LS, UZBE_LS",-,-,HUK
30256,ICM 366E,Interior Arch.Desgn Studio III,Fiziksel (Yüz yüze),Ethem Gürer,MMB MMB MMB MMB MMB,Pazartesi Pazartesi Çarşamba Perşembe Perşembe,08:30/12:29 13:30/17:29 08:30/12:29 08:30/12:29 13:30/16:29,-- -- -- -- --,7,5,-,"IAD_LS, ICM_LS",Detay,-,ICM
30257,ICM 449E,Interior Arch.Desgn Studio IV,Fiziksel (Yüz yüze),Ethem Gürer,MMB MMB MMB MMB MMB,Salı Salı Çarşamba Cuma Cuma,08:30/12:29 13:30/17:29 13:30/17:29 08:30/12:29 14:30/17:29,-- -- -- -- --,10,11,-,"IAD_LS, ICM_LS",Detay,-,ICM
30160,ING 100,EAP Through Global Goals,Fiziksel (Yüz yüze),Esra Sancak,YDY YDY,Pazartesi Çarşamba,13:00/15:59 13:00/16:59,150 150,24,16,-,"BIOE_LS, BLG_LS, BLGE_LS, CEV_LS, CEVE_LS, CHZ_LS, DEN_LS, ECNE_LS, EHB_LS, EHBE_LS, ELK_LS, ELKE_LS, END_LS, ENDE_LS, ENTE_LS, EUTE_LS, FIZ_LS, GEM_LS, GEO_LS, GEOE_LS, GID_LS, HTA_LS, HTAE_LS, IBM_LS, ICM_LS, INS_LS, INSE_LS, ISL_LS, ISLE_LS, JEF_LS, JEO_LS, KIM_LS, KMM_LS, KOM_LS, KOME_LS, MAD_LS, MAK_LS, MAT_LS, MET_LS, METE_LS, MIM_LS, MIME_LS, MTO_LS, PEME_LS, PETE_LS, ROS_LS, ROSE_LS, SAO_OL, SBP_LS, SBPE_LS, SECE_LS, TEKE_LS, UCK_LS, UZBE_LS, VBAE_LS, YZVE_LS",-,-,ING
30161,ING 100,EAP Through Global Goals,Fiziksel (Yüz yüze),Esra Sancak,YDY YDY,Salı Perşembe,13:00/15:59 13:00/16:59,150 150,24,23,-,"BIOE_LS, BLG_LS, BLGE_LS, CEV_LS, CEVE_LS, CHZ_LS, DEN_LS, ECNE_LS, EHB_LS, EHBE_LS, ELK_LS, ELKE_LS, END_LS, ENDE_LS, ENTE_LS, EUTE_LS, FIZ_LS, GEM_LS, GEO_LS, GEOE_LS, GID_LS, HTA_LS, HTAE_LS, IBM_LS, ICM_LS, INS_LS, INSE_LS, ISL_LS, ISLE_LS, JEF_LS, JEO_LS, KIM_LS, KMM_LS, KOM_LS, KOME_LS, MAD_LS, MAK_LS, MAT_LS, MET_LS, METE_LS, MIM_LS, MIME_LS, MTO_LS, PEME_LS, PETE_LS, ROS_LS, ROSE_LS, SAO_OL, SBP_LS, SBPE_LS, SECE_LS, TEKE_LS, UCK_LS, UZBE_LS, VBAE_LS, YZVE_LS",-,-,ING
30253,ING 100,EAP Through Global Goals,Fiziksel (Yüz yüze),Esra Sancak,YDY YDY,Pazartesi Çarşamba,09:00/12:59 09:00/11:59,150 150,24,22,-,"BIOE_LS, BLG_LS, BLGE_LS, CEV_LS, CEVE_LS, CHZ_LS, DEN_LS, ECNE_LS, EHB_LS, EHBE_LS, ELK_LS, ELKE_LS, END_LS, ENDE_LS, ENTE_LS, EUTE_LS, FIZ_LS, GEM_LS, GEO_LS, GEOE_LS, GID_LS, HTA_LS, HTAE_LS, IBM_LS, ICM_LS, INS_LS, INSE_LS, ISL_LS, ISLE_LS, JEF_LS, JEO_LS, KIM_LS, KMM_LS, KOM_LS, KOME_LS, MAD_LS, MAK_LS, MAT_LS, MET_LS, METE_LS, MIM_LS, MIME_LS, MTO_LS, PEME_LS, PETE_LS, ROS_LS, ROSE_LS, SAO_OL, SBP_LS, SBPE_LS, SECE_LS, TEKE_LS, UCK_LS, UZBE_LS, VBAE_LS, YZVE_LS",-,-,ING
30455,ING 100,EAP Through Global Goals,Sanal (Çevrimiçi/Online),Nalan Güder,MED MED,Pazartesi Çarşamba,09:00/12:59 09:00/11:59,-- --,25,4,-,"ARC_LS, CEN_LS, EEE_LS, EFN_LS, IAD_LS, IND_LS, MMD_LS, NAE_LS",-,-,ING
30162,ING 112A,Basics of Academic Writing,Sanal (Çevrimiçi/Online),Halime Ceren Göktaş,YDY YDY,Pazartesi Çarşamba,09:00/11:29 09:00/11:29,-- --,30,30,-,"BIOE_LS, BLG_LS, BLGE_LS, CEV_LS, CEVE_LS, CHZ_LS, DEN_LS, ECNE_LS, EHB_LS, EHBE_LS, ELK_LS, ELKE_LS, END_LS, ENDE_LS, ENTE_LS, EUTE_LS, FIZ_LS, GEM_LS, GEO_LS, GEOE_LS, GID_LS, HTA_LS, HTAE_LS, IBM_LS, ICM_LS, INS_LS, INSE_LS, ISL_LS, ISLE_LS, JEF_LS, JEO_LS, KIM_LS, KMM_LS, KOM_LS, KOME_LS, MAD_LS, MAK_LS, MAT_LS, MET_LS, METE_LS, MIM_LS, MIME_LS, MTO_LS, PEME_LS, PETE_LS, ROS_LS, ROSE_LS, SAO_OL, SBP_LS, SBPE_LS, SECE_LS, TEKE_LS, UCK_LS, UZBE_LS, VBAE_LS, YZVE_LS",Detay,-,ING
30163,ING 112A,Basics of Academic Writing,Sanal (Çevrimiçi/Online),Halime Ceren Göktaş,YDY YDY,Pazartesi Çarşamba,11:30/13:59 11:30/13:59,-- --,30,27,-,"BIOE_LS, BLG_LS, BLGE_LS, CEV_LS, CEVE_LS, CHZ_LS, DEN_LS, ECNE_LS, EHB_LS, EHBE_LS, ELK_LS, ELKE_LS, END_LS, ENDE_LS, ENTE_LS, EUTE_LS, FIZ_LS, GEM_LS, GEO_LS, GEOE_LS, GID_LS, HTA_LS, HTAE_LS, IBM_LS, ICM_LS, INS_LS, INSE_LS, ISL_LS, ISLE_LS, JEF_LS, JEO_LS, KIM_LS, KMM_LS, KOM_LS, KOME_LS, MAD_LS, MAK_LS, MAT_LS, MET_LS, METE_LS, MIM_LS, MIME_LS, MTO_LS, PEME_LS, PETE_LS, ROS_LS, ROSE_LS, SAO_OL, SBP_LS, SBPE_LS, SECE_LS, TEKE_LS, UCK_LS, UZBE_LS, VBAE_LS, YZVE_LS",Detay,-,ING
30164,ING 112A,Basics of Academic Writing,Sanal (Çevrimiçi/Online),Halime Ceren Göktaş,YDY YDY,Pazartesi Çarşamba,14:00/16:29 14:00/16:29,-- --,30,30,-,"BIOE_LS, BLG_LS, BLGE_LS, CEV_LS, CEVE_LS, CHZ_LS, DEN_LS, ECNE_LS, EHB_LS, EHBE_LS, ELK_LS, ELKE_LS, END_LS, ENDE_LS, ENTE_LS, EUTE_LS, FIZ_LS, GEM_LS, GEO_LS, GEOE_LS, GID_LS, HTA_LS, HTAE_LS, IBM_LS, ICM_LS, INS_LS, INSE_LS, ISL_LS, ISLE_LS, JEF_LS, JEO_LS, KIM_LS, KMM_LS, KOM_LS, KOME_LS, MAD_LS, MAK_LS, MAT_LS, MET_LS, METE_LS, MIM_LS, MIME_LS, MTO_LS, PEME_LS, PETE_LS, ROS_LS, ROSE_LS, SAO_OL, SBP_LS, SBPE_LS, SECE_LS, TEKE_LS, UCK_LS, UZBE_LS, VBAE_LS, YZVE_LS",Detay,-,ING
30165,ING 112A,Basics of Academic Writing,Sanal (Çevrimiçi/Online),Halime Ceren Göktaş,YDY YDY,Salı Perşembe,09:00/11:29 09:00/11:29,-- --,30,29,-,"BIOE_LS, BLG_LS, BLGE_LS, CEV_LS, CEVE_LS, CHZ_LS, DEN_LS, ECNE_LS, EHB_LS, EHBE_LS, ELK_LS, ELKE_LS, END_LS, ENDE_LS, ENTE_LS, EUTE_LS, FIZ_LS, GEM_LS, GEO_LS, GEOE_LS, GID_LS, HTA_LS, HTAE_LS, IBM_LS, ICM_LS, INS_LS, INSE_LS, ISL_LS, ISLE_LS, JEF_LS, JEO_LS, KIM_LS, KMM_LS, KOM_LS, KOME_LS, MAD_LS, MAK_LS, MAT_LS, MET_LS, METE_LS, MIM_LS, MIME_LS, MTO_LS, PEME_LS, PETE_LS, ROS_LS, ROSE_LS, SAO_OL, SBP_LS, SBPE_LS, SECE_LS, TEKE_LS, UCK_LS, UZBE_LS, VBAE_LS, YZVE_LS",Detay,-,ING
30166,ING 112A,Basics of Academic Writing,Sanal (Çevrimiçi/Online),Halime Ceren Göktaş,YDY YDY,Salı Perşembe,11:30/13:59 11:30/13:59,-- --,30,27,-,"BIOE_LS, BLG_LS, BLGE_LS, CEV_LS, CEVE_LS, CHZ_LS, DEN_LS, ECNE_LS, EHB_LS, EHBE_LS, ELK_LS, ELKE_LS, END_LS, ENDE_LS, ENTE_LS, EUTE_LS, FIZ_LS, GEM_LS, GEO_LS, GEOE_LS, GID_LS, HTA_LS, HTAE_LS, IBM_LS, ICM_LS, INS_LS, INSE_LS, ISL_LS, ISLE_LS, JEF_LS, JEO_LS, KIM_LS, KMM_LS, KOM_LS, KOME_LS, MAD_LS, MAK_LS, MAT_LS, MET_LS, METE_LS, MIM_LS, MIME_LS, MTO_LS, PEME_LS, PETE_LS, ROS_LS, ROSE_LS, SAO_OL, SBP_LS, SBPE_LS, SECE_LS, TEKE_LS, UCK_LS, UZBE_LS, VBAE_LS, YZVE_LS",Detay,-,ING
30167,ING 112A,Basics of Academic Writing,Sanal (Çevrimiçi/Online),Halime Ceren Göktaş,YDY YDY,Salı Perşembe,14:00/16:29 14:00/16:29,-- --,30,29,-,"BIOE_LS, BLG_LS, BLGE_LS, CEV_LS, CEVE_LS, CHZ_LS, DEN_LS, ECNE_LS, EHB_LS, EHBE_LS, ELK_LS, ELKE_LS, END_LS, ENDE_LS, ENTE_LS, EUTE_LS, FIZ_LS, GEM_LS, GEO_LS, GEOE_LS, GID_LS, HTA_LS, HTAE_LS, IBM_LS, ICM_LS, INS_LS, INSE_LS, ISL_LS, ISLE_LS, JEF_LS, JEO_LS, KIM_LS, KMM_LS, KOM_LS, KOME_LS, MAD_LS, MAK_LS, MAT_LS, MET_LS, METE_LS, MIM_LS, MIME_LS, MTO_LS, PEME_LS, PETE_LS, ROS_LS, ROSE_LS, SAO_OL, SBP_LS, SBPE_LS, SECE_LS, TEKE_LS, UCK_LS, UZBE_LS, VBAE_LS, YZVE_LS",Detay,-,ING
30168,ING 112A,Basics of Academic Writing,Sanal (Çevrimiçi/Online),Merve Sevtap Süren,YDY YDY,Pazartesi Çarşamba,09:00/11:29 09:00/11:29,-- --,30,29,-,"BIOE_LS, BLG_LS, BLGE_LS, CEV_LS, CEVE_LS, CHZ_LS, DEN_LS, ECNE_LS, EHB_LS, EHBE_LS, ELK_LS, ELKE_LS, END_LS, ENDE_LS, ENTE_LS, EUTE_LS, FIZ_LS, GEM_LS, GEO_LS, GEOE_LS, GID_LS, HTA_LS, HTAE_LS, IBM_LS, ICM_LS, INS_LS, INSE_LS, ISL_LS, ISLE_LS, JEF_LS, JEO_LS, KIM_LS, KMM_LS, KOM_LS, KOME_LS, MAD_LS, MAK_LS, MAT_LS, MET_LS, METE_LS, MIM_LS, MIME_LS, MTO_LS, PEME_LS, PETE_LS, ROS_LS, ROSE_LS, SAO_OL, SBP_LS, SBPE_LS, SECE_LS, TEKE_LS, UCK_LS, UZBE_LS, VBAE_LS, YZVE_LS",Detay,-,ING
30169,ING 112A,Basics of Academic Writing,Sanal (Çevrimiçi/Online),Merve Sevtap Süren,YDY YDY,Pazartesi Çarşamba,11:30/13:59 11:30/13:59,-- --,30,26,-,"BIOE_LS, BLG_LS, BLGE_LS, CEV_LS, CEVE_LS, CHZ_LS, DEN_LS, ECNE_LS, EHB_LS, EHBE_LS, ELK_LS, ELKE_LS, END_LS, ENDE_LS, ENTE_LS, EUTE_LS, FIZ_LS, GEM_LS, GEO_LS, GEOE_LS, GID_LS, HTA_LS, HTAE_LS, IBM_LS, ICM_LS, INS_LS, INSE_LS, ISL_LS, ISLE_LS, JEF_LS, JEO_LS, KIM_LS, KMM_LS, KOM_LS, KOME_LS, MAD_LS, MAK_LS, MAT_LS, MET_LS, METE_LS, MIM_LS, MIME_LS, MTO_LS, PEME_LS, PETE_LS, ROS_LS, ROSE_LS, SAO_OL, SBP_LS, SBPE_LS, SECE_LS, TEKE_LS, UCK_LS, UZBE_LS, VBAE_LS, YZVE_LS",Detay,-,ING
30170,ING 112A,Basics of Academic Writing,Sanal (Çevrimiçi/Online),Merve Sevtap Süren,YDY YDY,Salı Perşembe,09:00/11:29 09:00/11:29,-- --,30,24,-,"BIOE_LS, BLG_LS, BLGE_LS, CEV_LS, CEVE_LS, CHZ_LS, DEN_LS, ECNE_LS, EHB_LS, EHBE_LS, ELK_LS, ELKE_LS, END_LS, ENDE_LS, ENTE_LS, EUTE_LS, FIZ_LS, GEM_LS, GEO_LS, GEOE_LS, GID_LS, HTA_LS, HTAE_LS, IBM_LS, ICM_LS, INS_LS, INSE_LS, ISL_LS, ISLE_LS, JEF_LS, JEO_LS, KIM_LS, KMM_LS, KOM_LS, KOME_LS, MAD_LS, MAK_LS, MAT_LS, MET_LS, METE_LS, MIM_LS, MIME_LS, MTO_LS, PEME_LS, PETE_LS, ROS_LS, ROSE_LS, SAO_OL, SBP_LS, SBPE_LS, SECE_LS, TEKE_LS, UCK_LS, UZBE_LS, VBAE_LS, YZVE_LS",Detay,-,ING
30171,ING 112A,Basics of Academic Writing,Sanal (Çevrimiçi/Online),Merve Sevtap Süren,YDY YDY,Salı Perşembe,11:30/13:59 11:30/13:59,-- --,30,23,-,"BIOE_LS, BLG_LS, BLGE_LS, CEV_LS, CEVE_LS, CHZ_LS, DEN_LS, ECNE_LS, EHB_LS, EHBE_LS, ELK_LS, ELKE_LS, END_LS, ENDE_LS, ENTE_LS, EUTE_LS, FIZ_LS, GEM_LS, GEO_LS, GEOE_LS, GID_LS, HTA_LS, HTAE_LS, IBM_LS, ICM_LS, INS_LS, INSE_LS, ISL_LS, ISLE_LS, JEF_LS, JEO_LS, KIM_LS, KMM_LS, KOM_LS, KOME_LS, MAD_LS, MAK_LS, MAT_LS, MET_LS, METE_LS, MIM_LS, MIME_LS, MTO_LS, PEME_LS, PETE_LS, ROS_LS, ROSE_LS, SAO_OL, SBP_LS, SBPE_LS, SECE_LS, TEKE_LS, UCK_LS, UZBE_LS, VBAE_LS, YZVE_LS",Detay,-,ING
30172,ING 112A,Basics of Academic Writing,Sanal (Çevrimiçi/Online),Hacer Şivil,YDY YDY,Salı Perşembe,11:30/13:59 11:30/13:59,-- --,30,18,-,"BIOE_LS, BLG_LS, BLGE_LS, CEV_LS, CEVE_LS, CHZ_LS, DEN_LS, ECNE_LS, EHB_LS, EHBE_LS, ELK_LS, ELKE_LS, END_LS, ENDE_LS, ENTE_LS, EUTE_LS, FIZ_LS, GEM_LS, GEO_LS, GEOE_LS, GID_LS, HTA_LS, HTAE_LS, IBM_LS, ICM_LS, INS_LS, INSE_LS, ISL_LS, ISLE_LS, JEF_LS, JEO_LS, KIM_LS, KMM_LS, KOM_LS, KOME_LS, MAD_LS, MAK_LS, MAT_LS, MET_LS, METE_LS, MIM_LS, MIME_LS, MTO_LS, PEME_LS, PETE_LS, ROS_LS, ROSE_LS, SAO_OL, SBP_LS, SBPE_LS, SECE_LS, TEKE_LS, UCK_LS, UZBE_LS, VBAE_LS, YZVE_LS",Detay,-,ING
30173,ING 112A,Basics of Academic Writing,Sanal (Çevrimiçi/Online),Hacer Şivil,YDY YDY,Salı Perşembe,14:00/16:29 14:00/16:29,-- --,30,29,-,"BIOE_LS, BLG_LS, BLGE_LS, CEV_LS, CEVE_LS, CHZ_LS, DEN_LS, ECNE_LS, EHB_LS, EHBE_LS, ELK_LS, ELKE_LS, END_LS, ENDE_LS, ENTE_LS, EUTE_LS, FIZ_LS, GEM_LS, GEO_LS, GEOE_LS, GID_LS, HTA_LS, HTAE_LS, IBM_LS, ICM_LS, INS_LS, INSE_LS, ISL_LS, ISLE_LS, JEF_LS, JEO_LS, KIM_LS, KMM_LS, KOM_LS, KOME_LS, MAD_LS, MAK_LS, MAT_LS, MET_LS, METE_LS, MIM_LS, MIME_LS, MTO_LS, PEME_LS, PETE_LS, ROS_LS, ROSE_LS, SAO_OL, SBP_LS, SBPE_LS, SECE_LS, TEKE_LS, UCK_LS, UZBE_LS, VBAE_LS, YZVE_LS",Detay,-,ING
30174,ING 112A,Basics of Academic Writing,Sanal (Çevrimiçi/Online),Hatice Gökçin Köksal Çekin,YDY YDY,Salı Perşembe,09:00/11:29 09:00/11:29,-- --,30,29,-,"BIOE_LS, BLG_LS, BLGE_LS, CEV_LS, CEVE_LS, CHZ_LS, DEN_LS, ECNE_LS, EHB_LS, EHBE_LS, ELK_LS, ELKE_LS, END_LS, ENDE_LS, ENTE_LS, EUTE_LS, FIZ_LS, GEM_LS, GEO_LS, GEOE_LS, GID_LS, HTA_LS, HTAE_LS, IBM_LS, ICM_LS, INS_LS, INSE_LS, ISL_LS, ISLE_LS, JEF_LS, JEO_LS, KIM_LS, KMM_LS, KOM_LS, KOME_LS, MAD_LS, MAK_LS, MAT_LS, MET_LS, METE_LS, MIM_LS, MIME_LS, MTO_LS, PEME_LS, PETE_LS, ROS_LS, ROSE_LS, SAO_OL, SBP_LS, SBPE_LS, SECE_LS, TEKE_LS, UCK_LS, UZBE_LS, VBAE_LS, YZVE_LS",Detay,-,ING
30175,ING 112A,Basics of Academic Writing,Sanal (Çevrimiçi/Online),Hatice Gökçin Köksal Çekin,YDY YDY,Salı Perşembe,11:30/13:59 11:30/13:59,-- --,30,30,-,"BIOE_LS, BLG_LS, BLGE_LS, CEV_LS, CEVE_LS, CHZ_LS, DEN_LS, ECNE_LS, EHB_LS, EHBE_LS, ELK_LS, ELKE_LS, END_LS, ENDE_LS, ENTE_LS, EUTE_LS, FIZ_LS, GEM_LS, GEO_LS, GEOE_LS, GID_LS, HTA_LS, HTAE_LS, IBM_LS, ICM_LS, INS_LS, INSE_LS, ISL_LS, ISLE_LS, JEF_LS, JEO_LS, KIM_LS, KMM_LS, KOM_LS, KOME_LS, MAD_LS, MAK_LS, MAT_LS, MET_LS, METE_LS, MIM_LS, MIME_LS, MTO_LS, PEME_LS, PETE_LS, ROS_LS, ROSE_LS, SAO_OL, SBP_LS, SBPE_LS, SECE_LS, TEKE_LS, UCK_LS, UZBE_LS, VBAE_LS, YZVE_LS",Detay,-,ING
30457,ING 112A,Basics of Academic Writing,Sanal (Çevrimiçi/Online),Deniz Demirler,MED MED,Salı Perşembe,11:30/13:59 11:30/13:59,-- --,35,30,-,"ARC_LS, CEN_LS, EEE_LS, EFN_LS, IAD_LS, IND_LS, MMD_LS, NAE_LS",Detay,-,ING
